                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    725,                0.45545,                0.22853,                0.78217,                0.99688,                0.96704,                0.99422,                0.69802,                      0,                    inf,                      0,              0.0028324,              0.0028324,              0.0028324
                    726,                0.45703,                0.23239,                0.78158,                  0.997,                0.96667,                0.99422,                0.69703,                      0,                    inf,                      0,              0.0028225,              0.0028225,              0.0028225
                    727,                0.45805,                0.22952,                0.77693,                0.99726,                0.96667,                0.99425,                0.69776,                      0,                    inf,                      0,              0.0028126,              0.0028126,              0.0028126
                    728,                0.45017,                0.23255,                0.77914,                0.99736,                0.96667,                0.99425,                0.69799,                      0,                    inf,                      0,              0.0028027,              0.0028027,              0.0028027
                    729,                0.44625,                0.23081,                0.77835,                0.99688,                0.96716,                0.99428,                0.69731,                      0,                    inf,                      0,              0.0027928,              0.0027928,              0.0027928
                    730,                0.44851,                0.22722,                0.77914,                0.99688,                0.96797,                0.99431,                0.69788,                      0,                    inf,                      0,              0.0027829,              0.0027829,              0.0027829
                    731,                0.44517,                0.22589,                0.78349,                0.99872,                0.96667,                0.99434,                0.69796,                      0,                    inf,                      0,               0.002773,               0.002773,               0.002773
                    732,                 0.4425,                0.23056,                0.78102,                0.99899,                0.96667,                 0.9944,                0.69734,                      0,                    inf,                      0,              0.0027631,              0.0027631,              0.0027631
                    733,                0.45017,                0.23111,                0.77571,                0.99907,                0.96667,                 0.9944,                0.69813,                      0,                    inf,                      0,              0.0027532,              0.0027532,              0.0027532
                    734,                0.44434,                0.22986,                0.78072,                0.99922,                0.96667,                 0.9944,                0.69818,                      0,                    inf,                      0,              0.0027433,              0.0027433,              0.0027433
                    735,                0.43751,                0.22523,                0.78187,                0.99927,                0.96667,                 0.9944,                0.69779,                      0,                    inf,                      0,              0.0027334,              0.0027334,              0.0027334
                    736,                0.44426,                0.22853,                0.78044,                0.99929,                0.96667,                0.99443,                0.69717,                      0,                    inf,                      0,              0.0027235,              0.0027235,              0.0027235
                    737,                0.44467,                0.23049,                0.78202,                0.99934,                0.96667,                0.99443,                0.69824,                      0,                    inf,                      0,              0.0027136,              0.0027136,              0.0027136
                    738,                0.44519,                0.22754,                0.78328,                0.99931,                0.96667,                0.99443,                0.69876,                      0,                    inf,                      0,              0.0027037,              0.0027037,              0.0027037
                    739,                0.44347,                 0.2246,                0.77985,                0.99929,                0.96667,                0.99443,                0.69929,                      0,                    inf,                      0,              0.0026938,              0.0026938,              0.0026938
                    740,                0.43652,                0.22339,                0.78238,                0.99923,                0.96667,                0.99443,                0.69865,                      0,                    inf,                      0,              0.0026839,              0.0026839,              0.0026839
                    741,                0.44319,                0.22913,                0.77493,                0.99925,                0.96667,                0.99443,                0.69894,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                    742,                0.44093,                0.22845,                0.77896,                0.99921,                0.96667,                0.99443,                0.70014,                      0,                    inf,                      0,              0.0026641,              0.0026641,              0.0026641
                    743,                  0.439,                 0.2266,                0.77997,                0.99915,                0.96667,                0.99446,                0.69951,                      0,                    inf,                      0,              0.0026542,              0.0026542,              0.0026542
                    744,                0.43454,                0.22624,                0.77745,                0.99911,                0.96667,                0.99446,                0.69842,                      0,                    inf,                      0,              0.0026443,              0.0026443,              0.0026443
                    745,                 0.4453,                0.23007,                0.78433,                0.99911,                0.96667,                0.99446,                0.69889,                      0,                    inf,                      0,              0.0026344,              0.0026344,              0.0026344
                    746,                0.45472,                0.22898,                0.77753,                 0.9991,                0.96667,                0.99443,                0.69944,                      0,                    inf,                      0,              0.0026245,              0.0026245,              0.0026245
                    747,                0.43687,                0.22426,                0.78135,                 0.9991,                0.96667,                0.99443,                0.69913,                      0,                    inf,                      0,              0.0026146,              0.0026146,              0.0026146
                    748,                0.43365,                0.22434,                 0.7821,                0.99914,                0.96667,                0.99443,                0.69914,                      0,                    inf,                      0,              0.0026047,              0.0026047,              0.0026047
                    749,                0.43774,                0.22476,                0.78011,                0.99915,                0.96667,                0.99443,                0.70041,                      0,                    inf,                      0,              0.0025948,              0.0025948,              0.0025948
                    750,                0.43104,                 0.2248,                0.78126,                0.99915,                0.96667,                0.99443,                0.70013,                      0,                    inf,                      0,              0.0025849,              0.0025849,              0.0025849
                    751,                0.42616,                0.22094,                0.77864,                0.99912,                0.96667,                0.99449,                0.70076,                      0,                    inf,                      0,               0.002575,               0.002575,               0.002575
                    752,                0.44606,                0.22491,                0.78643,                0.99912,                0.96667,                0.99452,                0.69951,                      0,                    inf,                      0,              0.0025651,              0.0025651,              0.0025651
                    753,                0.43009,                0.22503,                0.78011,                0.99915,                0.96667,                0.99452,                0.69995,                      0,                    inf,                      0,              0.0025552,              0.0025552,              0.0025552
                    754,                0.43982,                0.22442,                0.78672,                0.99916,                0.96667,                0.99452,                0.69986,                      0,                    inf,                      0,              0.0025453,              0.0025453,              0.0025453
                    755,                0.43514,                 0.2259,                0.77976,                0.99915,                0.96667,                0.99452,                0.69905,                      0,                    inf,                      0,              0.0025354,              0.0025354,              0.0025354
                    756,                0.42912,                0.21852,                0.78711,                0.99917,                0.96667,                0.99452,                0.70119,                      0,                    inf,                      0,              0.0025255,              0.0025255,              0.0025255
                    757,                0.42935,                0.22081,                0.77781,                0.99921,                0.96667,                0.99454,                0.70026,                      0,                    inf,                      0,              0.0025156,              0.0025156,              0.0025156
                    758,                0.43593,                0.22413,                0.77852,                0.99918,                0.96667,                0.99454,                0.69936,                      0,                    inf,                      0,              0.0025057,              0.0025057,              0.0025057
                    759,                0.43825,                0.22521,                0.77715,                0.99917,                0.96667,                0.99452,                0.69871,                      0,                    inf,                      0,              0.0024958,              0.0024958,              0.0024958
                    760,                0.43703,                 0.2216,                0.78002,                0.99913,                0.96667,                0.99452,                0.70082,                      0,                    inf,                      0,              0.0024859,              0.0024859,              0.0024859
                    761,                0.42742,                0.21953,                0.78288,                0.99912,                0.96667,                0.99452,                0.70025,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                    762,                0.42391,                0.21879,                0.77915,                0.99911,                0.96667,                0.99452,                 0.7005,                      0,                    inf,                      0,              0.0024661,              0.0024661,              0.0024661
                    763,                 0.4267,                0.21939,                0.77892,                0.99912,                0.96667,                0.99452,                 0.6997,                      0,                    inf,                      0,              0.0024562,              0.0024562,              0.0024562
                    764,                0.42583,                0.22047,                0.77845,                0.99908,                0.96667,                0.99452,                0.69954,                      0,                    inf,                      0,              0.0024463,              0.0024463,              0.0024463
                    765,                0.42227,                0.21935,                 0.7783,                0.99912,                0.96667,                0.99452,                0.69977,                      0,                    inf,                      0,              0.0024364,              0.0024364,              0.0024364
                    766,                0.42778,                0.22143,                0.77894,                0.99914,                0.96667,                0.99452,                0.69914,                      0,                    inf,                      0,              0.0024265,              0.0024265,              0.0024265
                    767,                0.43352,                0.22395,                0.78088,                0.99923,                0.96667,                0.99452,                0.69972,                      0,                    inf,                      0,              0.0024166,              0.0024166,              0.0024166
                    768,                0.41658,                0.21704,                0.77999,                0.99924,                0.96667,                0.99452,                0.70005,                      0,                    inf,                      0,              0.0024067,              0.0024067,              0.0024067
                    769,                0.42444,                0.21629,                0.78341,                 0.9993,                0.96667,                0.99452,                0.70072,                      0,                    inf,                      0,              0.0023968,              0.0023968,              0.0023968
                    770,                0.42937,                0.22252,                0.78157,                0.99931,                0.96667,                0.99452,                0.69982,                      0,                    inf,                      0,              0.0023869,              0.0023869,              0.0023869
                    771,                0.41694,                 0.2137,                0.78019,                0.99942,                0.96667,                0.99452,                0.70021,                      0,                    inf,                      0,               0.002377,               0.002377,               0.002377
                    772,                0.42331,                0.21664,                0.77957,                0.99948,                0.96667,                0.99452,                0.70071,                      0,                    inf,                      0,              0.0023671,              0.0023671,              0.0023671
                    773,                0.42384,                0.21647,                0.78156,                 0.9997,                0.96667,                0.99452,                0.70176,                      0,                    inf,                      0,              0.0023572,              0.0023572,              0.0023572
                    774,                0.41024,                0.21507,                0.77809,                0.99981,                0.96667,                0.99452,                0.70065,                      0,                    inf,                      0,              0.0023473,              0.0023473,              0.0023473
                    775,                0.41546,                0.21604,                0.77895,                0.99997,                0.96667,                0.99452,                0.70167,                      0,                    inf,                      0,              0.0023374,              0.0023374,              0.0023374
                    776,                0.41707,                0.21661,                0.77912,                      1,                0.96651,                0.99452,                0.70077,                      0,                    inf,                      0,              0.0023275,              0.0023275,              0.0023275
                    777,                0.41896,                0.21874,                0.77916,                      1,                 0.9663,                0.99452,                0.70036,                      0,                    inf,                      0,              0.0023176,              0.0023176,              0.0023176
                    778,                 0.4207,                0.21588,                0.78285,                      1,                0.96614,                0.99452,                0.70055,                      0,                    inf,                      0,              0.0023077,              0.0023077,              0.0023077
                    779,                0.42451,                0.22132,                0.77945,                      1,                0.96607,                0.99452,                0.70046,                      0,                    inf,                      0,              0.0022978,              0.0022978,              0.0022978
                    780,                0.41305,                0.21479,                0.78368,                      1,                0.96599,                0.99452,                0.70032,                      0,                    inf,                      0,              0.0022879,              0.0022879,              0.0022879
                    781,                0.42497,                0.21867,                0.77833,                      1,                0.96602,                0.99452,                0.70088,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                    782,                0.41488,                0.21317,                0.77816,                      1,                0.96592,                0.99452,                0.70011,                      0,                    inf,                      0,              0.0022681,              0.0022681,              0.0022681
                    783,                0.41701,                0.21275,                0.78142,                      1,                 0.9659,                0.99452,                0.70034,                      0,                    inf,                      0,              0.0022582,              0.0022582,              0.0022582
                    784,                0.41321,                0.21573,                 0.7783,                      1,                0.96593,                0.99452,                0.70027,                      0,                    inf,                      0,              0.0022483,              0.0022483,              0.0022483
                    785,                0.41661,                0.21661,                0.78154,                      1,                0.96592,                0.99449,                0.70048,                      0,                    inf,                      0,              0.0022384,              0.0022384,              0.0022384
                    786,                0.41834,                0.21595,                0.77753,                      1,                0.96588,                0.99449,                0.70182,                      0,                    inf,                      0,              0.0022285,              0.0022285,              0.0022285
                    787,                0.41013,                0.21237,                0.77732,                      1,                0.96586,                0.99449,                0.70248,                      0,                    inf,                      0,              0.0022186,              0.0022186,              0.0022186
                    788,                0.41486,                0.21521,                0.77874,                      1,                0.96587,                0.99449,                0.70159,                      0,                    inf,                      0,              0.0022087,              0.0022087,              0.0022087
                    789,                0.41913,                0.21712,                0.77552,                      1,                0.96582,                0.99449,                 0.7017,                      0,                    inf,                      0,              0.0021988,              0.0021988,              0.0021988
                    790,                0.40725,                0.21082,                0.77278,                      1,                0.96582,                0.99449,                0.70229,                      0,                    inf,                      0,              0.0021889,              0.0021889,              0.0021889
                    791,                0.41068,                0.21076,                0.77986,                      1,                0.96576,                0.99443,                0.70115,                      0,                    inf,                      0,               0.002179,               0.002179,               0.002179
                    792,                0.41178,                0.21637,                0.77851,                      1,                0.96575,                0.99443,                0.70097,                      0,                    inf,                      0,              0.0021691,              0.0021691,              0.0021691
                    793,                0.39928,                0.20897,                0.77182,                0.99914,                0.96364,                0.99443,                0.70093,                      0,                    inf,                      0,              0.0021592,              0.0021592,              0.0021592
                    794,                0.40754,                0.21064,                0.77649,                 0.9992,                0.96364,                0.99443,                0.70157,                      0,                    inf,                      0,              0.0021493,              0.0021493,              0.0021493
                    795,                0.41033,                0.21131,                0.77877,                0.99919,                0.96364,                0.99443,                0.70067,                      0,                    inf,                      0,              0.0021394,              0.0021394,              0.0021394
                    796,                0.40299,                0.20763,                0.77934,                 0.9992,                0.96364,                0.99443,                0.70177,                      0,                    inf,                      0,              0.0021295,              0.0021295,              0.0021295
                    797,                0.40545,                0.21052,                0.77531,                0.99919,                0.96364,                0.99443,                0.70287,                      0,                    inf,                      0,              0.0021196,              0.0021196,              0.0021196
                    798,                0.41465,                0.21135,                0.77744,                0.99917,                0.96364,                0.99443,                0.70188,                      0,                    inf,                      0,              0.0021097,              0.0021097,              0.0021097
                    799,                0.40176,                0.21285,                0.77737,                0.99918,                0.96364,                0.99443,                0.70149,                      0,                    inf,                      0,              0.0020998,              0.0020998,              0.0020998
                    800,                0.41356,                0.21416,                0.76948,                0.99916,                0.96364,                0.99443,                0.70073,                      0,                    inf,                      0,              0.0020899,              0.0020899,              0.0020899
                    801,                0.40357,                 0.2111,                 0.7806,                0.99917,                0.96364,                0.99443,                0.69972,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                    802,                0.40999,                0.21119,                0.77766,                0.99915,                0.96364,                0.99443,                0.70073,                      0,                    inf,                      0,              0.0020701,              0.0020701,              0.0020701
                    803,                 0.4082,                0.21183,                0.78057,                0.99915,                0.96364,                0.99443,                0.70198,                      0,                    inf,                      0,              0.0020602,              0.0020602,              0.0020602
                    804,                0.41291,                0.21031,                0.77833,                0.99914,                0.96364,                0.99443,                0.70194,                      0,                    inf,                      0,              0.0020503,              0.0020503,              0.0020503
                    805,                0.39656,                0.20253,                0.77756,                 0.9991,                0.96364,                0.99443,                0.70079,                      0,                    inf,                      0,              0.0020404,              0.0020404,              0.0020404
                    806,                0.39822,                0.20947,                 0.7763,                0.99908,                0.96364,                0.99443,                 0.7014,                      0,                    inf,                      0,              0.0020305,              0.0020305,              0.0020305
                    807,                0.40799,                0.20989,                0.78159,                0.99904,                0.96364,                0.99443,                0.70171,                      0,                    inf,                      0,              0.0020206,              0.0020206,              0.0020206
                    808,                 0.3977,                0.20772,                0.77695,                0.99904,                0.96364,                0.99443,                0.70129,                      0,                    inf,                      0,              0.0020107,              0.0020107,              0.0020107
                    809,                0.39834,                0.20984,                0.77186,                0.99902,                0.96364,                0.99443,                0.70213,                      0,                    inf,                      0,              0.0020008,              0.0020008,              0.0020008
                    810,                0.39983,                0.20979,                0.77418,                0.99899,                0.96364,                0.99443,                0.70175,                      0,                    inf,                      0,              0.0019909,              0.0019909,              0.0019909
                    811,                0.40084,                0.20688,                0.78332,                  0.999,                0.96364,                0.99443,                0.70256,                      0,                    inf,                      0,               0.001981,               0.001981,               0.001981
                    812,                0.40338,                0.20935,                0.78255,                0.99897,                0.96364,                0.99443,                0.70328,                      0,                    inf,                      0,              0.0019711,              0.0019711,              0.0019711
                    813,                0.39423,                0.20331,                0.77913,                0.99896,                0.96364,                0.99443,                0.70374,                      0,                    inf,                      0,              0.0019612,              0.0019612,              0.0019612
                    814,                0.40257,                0.20851,                0.77131,                0.99896,                0.96364,                0.99443,                0.70327,                      0,                    inf,                      0,              0.0019513,              0.0019513,              0.0019513
                    815,                0.39081,                0.20284,                0.77612,                0.99899,                0.96364,                0.99443,                0.70375,                      0,                    inf,                      0,              0.0019414,              0.0019414,              0.0019414
                    816,                0.39797,                0.20755,                0.77733,                0.99893,                0.96364,                0.99443,                0.70374,                      0,                    inf,                      0,              0.0019315,              0.0019315,              0.0019315
                    817,                0.39124,                0.20343,                0.77447,                 0.9989,                0.96364,                0.99443,                0.70348,                      0,                    inf,                      0,              0.0019216,              0.0019216,              0.0019216
                    818,                0.39104,                0.20667,                0.77431,                0.99882,                0.96364,                0.99443,                0.70388,                      0,                    inf,                      0,              0.0019117,              0.0019117,              0.0019117
                    819,                 0.4055,                0.20819,                 0.7713,                0.99886,                0.96364,                0.99443,                0.70434,                      0,                    inf,                      0,              0.0019018,              0.0019018,              0.0019018
                    820,                0.38991,                0.20112,                0.77372,                0.99877,                0.96364,                0.99443,                0.70492,                      0,                    inf,                      0,              0.0018919,              0.0018919,              0.0018919
                    821,                0.39526,                0.20732,                0.77468,                0.99875,                0.96364,                0.99443,                0.70585,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                    822,                0.39507,                0.20413,                0.78124,                0.99869,                0.96364,                0.99443,                0.70348,                      0,                    inf,                      0,              0.0018721,              0.0018721,              0.0018721
                    823,                0.39797,                0.20753,                0.77954,                0.99871,                0.96364,                0.99443,                0.70408,                      0,                    inf,                      0,              0.0018622,              0.0018622,              0.0018622
                    824,                0.39685,                0.20307,                0.78227,                0.99867,                0.96364,                0.99443,                  0.705,                      0,                    inf,                      0,              0.0018523,              0.0018523,              0.0018523
                    825,                0.38921,                0.20544,                0.77729,                0.99865,                0.96364,                0.99443,                0.70456,                      0,                    inf,                      0,              0.0018424,              0.0018424,              0.0018424
                    826,                0.39029,                 0.2049,                0.77258,                0.99866,                0.96364,                0.99443,                0.70448,                      0,                    inf,                      0,              0.0018325,              0.0018325,              0.0018325
                    827,                0.39516,                0.20525,                 0.7728,                0.99863,                0.96364,                0.99443,                0.70431,                      0,                    inf,                      0,              0.0018226,              0.0018226,              0.0018226
                    828,                0.38717,                0.20147,                0.77864,                 0.9986,                0.96364,                0.99443,                0.70509,                      0,                    inf,                      0,              0.0018127,              0.0018127,              0.0018127
                    829,                 0.3899,                0.20014,                0.77836,                0.99854,                0.96364,                0.99446,                0.70406,                      0,                    inf,                      0,              0.0018028,              0.0018028,              0.0018028
                    830,                0.38271,                0.19997,                0.78026,                0.99852,                0.96364,                0.99446,                0.70545,                      0,                    inf,                      0,              0.0017929,              0.0017929,              0.0017929
                    831,                0.38345,                  0.203,                0.77184,                0.99846,                0.96364,                0.99446,                0.70486,                      0,                    inf,                      0,               0.001783,               0.001783,               0.001783
                    832,                0.39854,                0.20936,                0.77163,                0.99842,                0.96364,                0.99446,                0.70511,                      0,                    inf,                      0,              0.0017731,              0.0017731,              0.0017731
                    833,                0.38054,                0.20153,                0.77687,                0.99836,                0.96364,                0.99446,                0.70408,                      0,                    inf,                      0,              0.0017632,              0.0017632,              0.0017632
                    834,                0.37769,                0.19822,                0.77568,                0.99847,                0.96364,                0.99446,                0.70463,                      0,                    inf,                      0,              0.0017533,              0.0017533,              0.0017533
                    835,                0.38452,                0.20372,                0.77818,                0.99828,                0.96364,                0.99446,                0.70525,                      0,                    inf,                      0,              0.0017434,              0.0017434,              0.0017434
                    836,                0.37671,                0.20114,                0.77385,                0.99836,                0.96364,                0.99446,                 0.7049,                      0,                    inf,                      0,              0.0017335,              0.0017335,              0.0017335
                    837,                0.39215,                0.20508,                0.78296,                0.99831,                0.96364,                0.99443,                0.70508,                      0,                    inf,                      0,              0.0017236,              0.0017236,              0.0017236
                    838,                0.38334,                0.19913,                0.77814,                0.99835,                0.96364,                0.99443,                0.70543,                      0,                    inf,                      0,              0.0017137,              0.0017137,              0.0017137
                    839,                 0.3826,                0.20215,                0.77153,                 0.9983,                0.96364,                0.99443,                0.70482,                      0,                    inf,                      0,              0.0017038,              0.0017038,              0.0017038
                    840,                0.37738,                0.19866,                0.77727,                0.99846,                0.96364,                0.99446,                0.70534,                      0,                    inf,                      0,              0.0016939,              0.0016939,              0.0016939
                    841,                0.38942,                0.20435,                0.77771,                0.99837,                0.96364,                0.99446,                0.70557,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                    842,                0.38455,                0.19997,                0.77595,                0.99856,                0.96364,                0.99446,                 0.7054,                      0,                    inf,                      0,              0.0016741,              0.0016741,              0.0016741
                    843,                0.38347,                0.20146,                0.77753,                0.99874,                0.96364,                0.99446,                0.70574,                      0,                    inf,                      0,              0.0016642,              0.0016642,              0.0016642
                    844,                0.38284,                0.20142,                0.77465,                0.99922,                0.96364,                0.99446,                0.70596,                      0,                    inf,                      0,              0.0016543,              0.0016543,              0.0016543
                    845,                0.37589,                 0.1977,                0.77194,                0.99916,                0.96364,                0.99446,                0.70517,                      0,                    inf,                      0,              0.0016444,              0.0016444,              0.0016444
                    846,                0.39369,                0.20369,                0.77942,                0.99922,                0.96364,                0.99449,                0.70442,                      0,                    inf,                      0,              0.0016345,              0.0016345,              0.0016345
                    847,                0.37439,                0.19783,                0.77721,                0.99964,                0.96364,                0.99449,                0.70547,                      0,                    inf,                      0,              0.0016246,              0.0016246,              0.0016246
                    848,                0.37351,                0.19518,                0.77547,                      1,                0.96353,                0.99449,                0.70596,                      0,                    inf,                      0,              0.0016147,              0.0016147,              0.0016147
                    849,                0.37822,                 0.1959,                0.77729,                 0.9817,                0.97533,                0.99449,                0.70423,                      0,                    inf,                      0,              0.0016048,              0.0016048,              0.0016048
                    850,                0.36912,                0.19784,                0.77313,                 0.9817,                 0.9754,                0.99449,                0.70674,                      0,                    inf,                      0,              0.0015949,              0.0015949,              0.0015949
                    851,                0.37756,                0.19985,                0.77816,                0.98171,                0.97567,                0.99449,                0.70625,                      0,                    inf,                      0,               0.001585,               0.001585,               0.001585
                    852,                0.37532,                 0.1975,                0.77623,                0.98171,                0.97575,                0.99449,                0.70533,                      0,                    inf,                      0,              0.0015751,              0.0015751,              0.0015751
                    853,                0.38374,                0.20106,                0.77845,                0.98172,                0.97642,                0.99449,                0.70634,                      0,                    inf,                      0,              0.0015652,              0.0015652,              0.0015652
                    854,                0.37438,                0.19647,                0.77945,                0.98173,                0.97673,                0.99449,                0.70558,                      0,                    inf,                      0,              0.0015553,              0.0015553,              0.0015553
                    855,                0.38627,                0.20181,                0.77859,                0.98173,                0.97695,                0.99449,                0.70552,                      0,                    inf,                      0,              0.0015454,              0.0015454,              0.0015454
                    856,                0.37763,                0.19844,                0.77736,                0.98173,                0.97708,                0.99449,                0.70521,                      0,                    inf,                      0,              0.0015355,              0.0015355,              0.0015355
                    857,                0.37444,                0.19377,                 0.7763,                0.98174,                0.97737,                0.99449,                0.70547,                      0,                    inf,                      0,              0.0015256,              0.0015256,              0.0015256
                    858,                0.37376,                0.19347,                 0.7748,                0.98174,                0.97734,                0.99445,                0.70636,                      0,                    inf,                      0,              0.0015157,              0.0015157,              0.0015157
